gene	type_fine	counts	method	rpkm	TPM_hand	salmon_tpm
b3919	CDS	47	RNA001_Ecoli_TEX_replicate1	567.170845748391	37.253624042165	1.324874
b0098	CDS	46	RNA001_Ecoli_TEX_replicate1	157.398999329018	7.69006301265428	0.273487
b0166	CDS	46	RNA001_Ecoli_TEX_replicate1	516.704239302178	32.8465995810068	1.168144
b0176	CDS	46	RNA001_Ecoli_TEX_replicate1	314.914418036239	17.1231140154841	0.60896
b0656	CDS	46	RNA001_Ecoli_TEX_replicate1	419.059343686018	24.6242434929321	0.875728
b1656	CDS	46	RNA001_Ecoli_TEX_replicate1	732.812897048184	56.887936021322	2.023142
b2572	CDS	46	RNA001_Ecoli_TEX_replicate1	655.021989515376	47.0992388006955	1.67502
b3942	CDS	46	RNA001_Ecoli_TEX_replicate1	195.304721644493	9.78083622945568	0.347842
b1637	CDS	45	RNA001_Ecoli_TEX_replicate1	326.929786248801	18.0255729407964	0.641055
b2239	CDS	45	RNA001_Ecoli_TEX_replicate1	387.089728328042	22.3412482035264	0.794536
b2982	CDS	45	RNA001_Ecoli_TEX_replicate1	409.949357953714	24.0889338517814	0.85669
b3544	CDS	45	RNA001_Ecoli_TEX_replicate1	259.183912682622	13.605458221146	0.48386
b4354	CDS	45	RNA001_Ecoli_TEX_replicate1	193.724905898127	9.71920687233894	0.34565
b0926	CDS	44	RNA001_Ecoli_TEX_replicate1	743.162047768159	60.420166453357	2.148761
b2478	CDS	44	RNA001_Ecoli_TEX_replicate1	463.841460338214	28.7211920024702	1.02143
b2935	CDS	44	RNA001_Ecoli_TEX_replicate1	204.546861967329	10.3706255852777	0.368817
b3894	CDS	44	RNA001_Ecoli_TEX_replicate1	133.525508910476	6.44970716513879	0.229375
b0023	CDS	43	RNA001_Ecoli_TEX_replicate1	1513.29679343319	686.299213791687	24.407496
b0237	CDS	43	RNA001_Ecoli_TEX_replicate1	273.162015561379	14.6151053599265	0.519766
b0882	CDS	43	RNA001_Ecoli_TEX_replicate1	174.866896604978	8.70993945475636	0.309757
b2528	CDS	43	RNA001_Ecoli_TEX_replicate1	1232.18902994715	238.201884492177	8.471347
b2530	CDS	43	RNA001_Ecoli_TEX_replicate1	327.839420653155	18.2953857769857	0.65065
b3735	CDS	43	RNA001_Ecoli_TEX_replicate1	746.711175746585	62.1656594182787	2.210837
b1476	CDS	42	RNA001_Ecoli_TEX_replicate1	595.315943597103	42.684318762447	1.51801
b2340	CDS	42	RNA001_Ecoli_TEX_replicate1	801.528476636924	73.0697660170702	2.598626
b2517	CDS	42	RNA001_Ecoli_TEX_replicate1	336.864221116905	19.0546572155012	0.677653
b3179	CDS	42	RNA001_Ecoli_TEX_replicate1	618.030701381412	45.3801704737594	1.613884
b3186	CDS	42	RNA001_Ecoli_TEX_replicate1	1249.97206163636	276.172142983434	9.821684
b3365	CDS	42	RNA001_Ecoli_TEX_replicate1	152.867208481678	7.51720347865238	0.267339
b3737	CDS	42	RNA001_Ecoli_TEX_replicate1	1626.5326827151	1053.67620554983	37.472739
b3835	CDS	42	RNA001_Ecoli_TEX_replicate1	237.03738485909	12.397170941789	0.440888
b4152	CDS	42	RNA001_Ecoli_TEX_replicate1	984.155218149134	118.112772465949	4.200519
b4258	CDS	42	RNA001_Ecoli_TEX_replicate1	136.161580094188	6.6172159554983	0.235332
b0027	CDS	41	RNA001_Ecoli_TEX_replicate1	768.189404179932	68.7097236133306	2.443568
b0407	CDS	41	RNA001_Ecoli_TEX_replicate1	1143.02881224363	202.72504498261	7.209663
b0904	CDS	41	RNA001_Ecoli_TEX_replicate1	442.806961102551	27.6873063902401	0.984661
b2150	CDS	41	RNA001_Ecoli_TEX_replicate1	380.246057780447	22.4751432380053	0.799298
b2192	CDS	41	RNA001_Ecoli_TEX_replicate1	373.509415024495	21.9476952871786	0.78054
b3067	CDS	41	RNA001_Ecoli_TEX_replicate1	206.130128009172	10.5740466615992	0.376052
b3961	CDS	41	RNA001_Ecoli_TEX_replicate1	413.833768445896	25.2004225827335	0.896219
b0051	CDS	40	RNA001_Ecoli_TEX_replicate1	450.949841852454	28.7120625708101	1.021105
b0927	CDS	40	RNA001_Ecoli_TEX_replicate1	572.22537891942	41.2645723379482	1.467518
b2287	CDS	40	RNA001_Ecoli_TEX_replicate1	559.259547070793	39.765859056909	1.414218
b2344	CDS	40	RNA001_Ecoli_TEX_replicate1	276.29091056781	15.053437021543	0.535355
b2529	CDS	40	RNA001_Ecoli_TEX_replicate1	959.144611815712	119.878100660609	4.263301
b2573	CDS	40	RNA001_Ecoli_TEX_replicate1	643.877948105852	50.3782202162681	1.791633
b3836	CDS	40	RNA001_Ecoli_TEX_replicate1	1376.31903405526	566.77018982308	20.156328
b0472	CDS	39	RNA001_Ecoli_TEX_replicate1	596.651363069162	44.9795429655641	1.599636
b0735	CDS	39	RNA001_Ecoli_TEX_replicate1	1231.99342886295	347.151656240316	12.346038
b0910	CDS	39	RNA001_Ecoli_TEX_replicate1	528.512554402406	36.895661971753	1.312144
b2412	CDS	39	RNA001_Ecoli_TEX_replicate1	366.09946719761	21.7268891394041	0.772687
b2688	CDS	39	RNA001_Ecoli_TEX_replicate1	231.988479856583	12.2515051994957	0.435708
b3966	CDS	39	RNA001_Ecoli_TEX_replicate1	195.756005779199	10.0393211885522	0.357035
b4240	CDS	39	RNA001_Ecoli_TEX_replicate1	254.028201728954	13.6627280680382	0.485896
b0054	CDS	38	RNA001_Ecoli_TEX_replicate1	149.413054015642	7.41194052303004	0.263596
b0113	CDS	38	RNA001_Ecoli_TEX_replicate1	460.36430517385	30.2954073805403	1.077415
b0143	CDS	38	RNA001_Ecoli_TEX_replicate1	251.766878420058	13.5907097569497	0.483335
b1654	CDS	38	RNA001_Ecoli_TEX_replicate1	1013.59749035395	159.198959236136	5.661679
b3156	CDS	38	RNA001_Ecoli_TEX_replicate1	699.241211039407	61.4257275629064	2.184522
b3366	CDS	38	RNA001_Ecoli_TEX_replicate1	1078.89058022338	202.409574232353	7.198443
b3839	CDS	38	RNA001_Ecoli_TEX_replicate1	453.245269526832	29.6055688823116	1.052882
b0154	CDS	37	RNA001_Ecoli_TEX_replicate1	267.548893475625	14.734774302828	0.524022
b2030	CDS	37	RNA001_Ecoli_TEX_replicate1	337.069472095276	19.8064567225758	0.70439
b2283	CDS	37	RNA001_Ecoli_TEX_replicate1	125.628240516801	6.13304493589651	0.218113
b2288	CDS	37	RNA001_Ecoli_TEX_replicate1	773.053236227539	78.3069706505961	2.78488
b2316	CDS	37	RNA001_Ecoli_TEX_replicate1	374.685540097155	22.844439558219	0.812431
b2748	CDS	37	RNA001_Ecoli_TEX_replicate1	1101.16586382251	243.294506913977	8.652436
b3255	CDS	37	RNA001_Ecoli_TEX_replicate1	728.643794997447	68.7400556842337	2.444646
b3349	CDS	37	RNA001_Ecoli_TEX_replicate1	580.445057031864	44.5500067630957	1.58436
b3648	CDS	37	RNA001_Ecoli_TEX_replicate1	549.699171185875	40.6191238134108	1.444564
b3916	CDS	37	RNA001_Ecoli_TEX_replicate1	355.990211693139	21.3065249736545	0.757737
b4239	CDS	37	RNA001_Ecoli_TEX_replicate1	206.926032416193	10.8048024937522	0.384258
b0810	CDS	36	RNA001_Ecoli_TEX_replicate1	505.624944074019	36.0511458815928	1.28211
b2679	CDS	36	RNA001_Ecoli_TEX_replicate1	335.893990065301	19.8936336627901	0.70749
b2957	CDS	36	RNA001_Ecoli_TEX_replicate1	318.553382547589	18.5457588600415	0.659555
b2992	CDS	36	RNA001_Ecoli_TEX_replicate1	682.800897837661	61.845061972607	2.199435
b3089	CDS	36	RNA001_Ecoli_TEX_replicate1	267.851156064934	14.8552460416614	0.528307
b3195	CDS	36	RNA001_Ecoli_TEX_replicate1	411.874954443484	26.3945889490233	0.938688
b3284	CDS	36	RNA001_Ecoli_TEX_replicate1	704.454203265916	65.9864723725583	2.346719
b3911	CDS	36	RNA001_Ecoli_TEX_replicate1	242.685242640043	13.1503290137483	0.467674
b4014	CDS	36	RNA001_Ecoli_TEX_replicate1	208.12419621785	10.9326699788854	0.388805
b0184	CDS	35	RNA001_Ecoli_TEX_replicate1	93.0359255142897	4.44490792350463	0.158077
b0889	CDS	35	RNA001_Ecoli_TEX_replicate1	655.771442592625	58.6546421089407	2.085972
b2091	CDS	35	RNA001_Ecoli_TEX_replicate1	311.491435231497	18.1673670248931	0.646098
b2217	CDS	35	RNA001_Ecoli_TEX_replicate1	498.386296370395	35.8363773483553	1.274472
b2581	CDS	35	RNA001_Ecoli_TEX_replicate1	312.392567638145	18.2365321277798	0.648557
b2678	CDS	35	RNA001_Ecoli_TEX_replicate1	304.46531263229	17.6323770756938	0.627071
b4208	CDS	35	RNA001_Ecoli_TEX_replicate1	229.427119433964	12.3563089567416	0.439435
b0211	CDS	34	RNA001_Ecoli_TEX_replicate1	231.734423517478	12.5877410477258	0.447666
b1923	CDS	34	RNA001_Ecoli_TEX_replicate1	210.357852364128	11.1947111643367	0.398125
b2216	CDS	34	RNA001_Ecoli_TEX_replicate1	117.775204766742	5.76137219229381	0.204895
b2278	CDS	34	RNA001_Ecoli_TEX_replicate1	170.93717932468	8.768721621814	0.311848
b2620	CDS	34	RNA001_Ecoli_TEX_replicate1	652.894911072065	59.9133254159995	2.130736
b3779	CDS	34	RNA001_Ecoli_TEX_replicate1	212.05885925656	11.3034856857716	0.401993
b3784	CDS	34	RNA001_Ecoli_TEX_replicate1	285.308564947176	16.3463756697048	0.581337
b0104	CDS	33	RNA001_Ecoli_TEX_replicate1	292.847173185727	17.0645117470596	0.606876
b0120	CDS	33	RNA001_Ecoli_TEX_replicate1	384.68463681702	24.8609583984685	0.884146
b0224	CDS	33	RNA001_Ecoli_TEX_replicate1	412.756218422586	27.595157489135	0.981384
b1090	CDS	33	RNA001_Ecoli_TEX_replicate1	285.457571619358	16.5033158674364	0.586918
b2029	CDS	33	RNA001_Ecoli_TEX_replicate1	217.240114959256	11.7106502395551	0.416473
b2597	CDS	33	RNA001_Ecoli_TEX_replicate1	895.717306840802	147.256548968768	5.237
b4473	CDS	33	RNA001_Ecoli_TEX_replicate1	271.743417822699	15.4848255167603	0.550697
b3607	CDS	33	RNA001_Ecoli_TEX_replicate1	372.033619528275	23.6874516209184	0.842412
b3929	CDS	33	RNA001_Ecoli_TEX_replicate1	629.77237450044	57.4119590134123	2.041778
b3963	CDS	33	RNA001_Ecoli_TEX_replicate1	433.863070501014	29.7785106091545	1.059032
b3995	CDS	33	RNA001_Ecoli_TEX_replicate1	641.679835362844	59.6882040844287	2.122729
b4077	CDS	33	RNA001_Ecoli_TEX_replicate1	232.627267047002	12.7342315104937	0.452876
b0469	CDS	32	RNA001_Ecoli_TEX_replicate1	537.53875885425	43.5054299086183	1.547211
b0683	CDS	32	RNA001_Ecoli_TEX_replicate1	664.089363517247	66.6936032101661	2.371867
b1198	CDS	32	RNA001_Ecoli_TEX_replicate1	208.874369625312	11.2392128591982	0.399707
b1247	CDS	32	RNA001_Ecoli_TEX_replicate1	295.003840765629	17.4021719634473	0.618884
b4432	ncRNA	32	RNA001_Ecoli_TEX_replicate1	1194.2897424544	681.853746037818	24.24893
b2095	CDS	32	RNA001_Ecoli_TEX_replicate1	234.694022288979	12.9700294495585	0.461261
b2243	CDS	32	RNA001_Ecoli_TEX_replicate1	248.8939967468	13.9624227761984	0.496555
b2515	CDS	32	RNA001_Ecoli_TEX_replicate1	264.922948236755	15.1192633284266	0.537696
b3189	CDS	32	RNA001_Ecoli_TEX_replicate1	235.253261420724	13.0085542895076	0.462631
b4049	CDS	32	RNA001_Ecoli_TEX_replicate1	285.61606184059	16.6734008025415	0.592967
b4111	CDS	32	RNA001_Ecoli_TEX_replicate1	197.192980112312	10.4857460753414	0.372911
b4260	CDS	32	RNA001_Ecoli_TEX_replicate1	196.018435558367	10.41096658669	0.370252
b4291	CDS	32	RNA001_Ecoli_TEX_replicate1	127.445721225771	6.33187461802541	0.225184
b0053	CDS	31	RNA001_Ecoli_TEX_replicate1	223.116726768795	12.2739222156607	0.436505
b0406	CDS	31	RNA001_Ecoli_TEX_replicate1	254.594596827569	14.4966484483373	0.515554
b0458	CDS	31	RNA001_Ecoli_TEX_replicate1	610.485341754618	57.5930196273309	2.048217
b0928	CDS	31	RNA001_Ecoli_TEX_replicate1	241.116059348462	13.5260970644422	0.481037
b1133	CDS	31	RNA001_Ecoli_TEX_replicate1	259.428671450877	14.8518755398368	0.528187
b1273	CDS	31	RNA001_Ecoli_TEX_replicate1	1143.13988296681	624.352856746794	22.204535
b1854	CDS	31	RNA001_Ecoli_TEX_replicate1	198.979272277857	10.6689499896397	0.379427
b2571	CDS	31	RNA001_Ecoli_TEX_replicate1	300.134006929572	18.0029099542293	0.640249
b3183	CDS	31	RNA001_Ecoli_TEX_replicate1	244.819207017637	13.7898779389384	0.490418
b3510	CDS	31	RNA001_Ecoli_TEX_replicate1	864.24129706226	153.279912060022	5.451209
b4059	CDS	31	RNA001_Ecoli_TEX_replicate1	535.313639225131	44.3486318384674	1.577199
b4138	CDS	31	RNA001_Ecoli_TEX_replicate1	220.544281802206	12.0989138190496	0.430281
b0050	CDS	30	RNA001_Ecoli_TEX_replicate1	736.531472468564	96.2302722099809	3.422298
b0185	CDS	30	RNA001_Ecoli_TEX_replicate1	289.543654974608	17.3485561167289	0.616978
b0470	CDS	30	RNA001_Ecoli_TEX_replicate1	143.797185458648	7.32311227281662	0.260436
b0470	CDS	30	RNA001_Ecoli_TEX_replicate1	216.4242908189	7.32311227281662	0.260436
b0470	CDS	30	RNA001_Ecoli_TEX_replicate1	25242.9422836953	7.32311227281662	0.260436
b0474	CDS	30	RNA001_Ecoli_TEX_replicate1	431.168268820883	31.1834806148799	1.108998
b1136	CDS	30	RNA001_Ecoli_TEX_replicate1	222.137892096519	12.3051696732043	0.437617
b4440	ncRNA	30	RNA001_Ecoli_TEX_replicate1	916.410445942735	224.198668417866	7.973254
b3207	CDS	30	RNA001_Ecoli_TEX_replicate1	439.355008102292	32.1605087281398	1.143745
b3233	CDS	30	RNA001_Ecoli_TEX_replicate1	697.669259097107	82.6676163951513	2.939961
b3699	CDS	30	RNA001_Ecoli_TEX_replicate1	115.025834764146	5.68936482350002	0.202334
b3700	CDS	30	RNA001_Ecoli_TEX_replicate1	258.781328164631	14.9483917996087	0.531619
b0409	CDS	29	RNA001_Ecoli_TEX_replicate1	276.43318189148	16.4915406483587	0.586499
b1269	CDS	29	RNA001_Ecoli_TEX_replicate1	306.761850990431	19.0205948052955	0.676441
b1864	CDS	29	RNA001_Ecoli_TEX_replicate1	362.725161644091	24.2502899146944	0.862428
b2261	CDS	29	RNA001_Ecoli_TEX_replicate1	279.019355110839	16.6997087631346	0.593902
b2531	CDS	29	RNA001_Ecoli_TEX_replicate1	550.034056591449	49.8196332557112	1.771767
b2568	CDS	29	RNA001_Ecoli_TEX_replicate1	275.58174498627	16.4232997905034	0.584072
b2585	CDS	29	RNA001_Ecoli_TEX_replicate1	198.093446211533	10.7657254503752	0.382868
b2959	CDS	29	RNA001_Ecoli_TEX_replicate1	823.363863854684	154.470464545743	5.493548
b3744	CDS	29	RNA001_Ecoli_TEX_replicate1	270.581269774826	16.0254271172476	0.569922
b4179	CDS	29	RNA001_Ecoli_TEX_replicate1	109.961745029343	5.43197643618383	0.193181
b4222	CDS	29	RNA001_Ecoli_TEX_replicate1	787.14551207222	129.407270305887	4.602212
b0010	CDS	28	RNA001_Ecoli_TEX_replicate1	457.881403025805	36.2659616824996	1.289749
b0029	CDS	28	RNA001_Ecoli_TEX_replicate1	272.800920118532	16.3998714027851	0.583239
b0052	CDS	28	RNA001_Ecoli_TEX_replicate1	262.043350973312	15.5355538558816	0.552501
b0642	CDS	28	RNA001_Ecoli_TEX_replicate1	100.372143343379	4.92769389342151	0.175247
b4515	CDS	28	RNA001_Ecoli_TEX_replicate1	2293.45906294341	2978.31861485813	105.911313
b0880	CDS	28	RNA001_Ecoli_TEX_replicate1	1156.9681880027	902.804291923385	32.10814
b0931	CDS	28	RNA001_Ecoli_TEX_replicate1	215.608048346594	12.0632842112827	0.429014
b1415	CDS	28	RNA001_Ecoli_TEX_replicate1	180.097897229052	9.66076458264906	0.343572
b2065	CDS	28	RNA001_Ecoli_TEX_replicate1	446.060024290199	34.6274393173264	1.231478
b2927	CDS	28	RNA001_Ecoli_TEX_replicate1	254.328630139946	14.9302725368213	0.530975
b3176	CDS	28	RNA001_Ecoli_TEX_replicate1	193.837602178463	10.5664612622724	0.375782
b3184	CDS	28	RNA001_Ecoli_TEX_replicate1	268.560491308399	16.0562986778665	0.57102
b3399	CDS	28	RNA001_Ecoli_TEX_replicate1	387.965380408092	27.4374936834186	0.975777
b3742	CDS	28	RNA001_Ecoli_TEX_replicate1	585.013259847868	59.2593291409917	2.107477
b3751	CDS	28	RNA001_Ecoli_TEX_replicate1	291.19199338495	17.9349607696605	0.637832
b3838	CDS	28	RNA001_Ecoli_TEX_replicate1	503.224998276904	43.219209975009	1.537032
b4037	CDS	28	RNA001_Ecoli_TEX_replicate1	281.69660229631	17.1330996324179	0.609315
b0021	CDS	27	RNA001_Ecoli_TEX_replicate1	496.829281528	43.6445958999598	1.55216
b0462	CDS	27	RNA001_Ecoli_TEX_replicate1	79.3601551630943	3.82266460641027	0.135948
b0688	CDS	27	RNA001_Ecoli_TEX_replicate1	152.381175980844	7.9696098911501	0.283428
b1334	CDS	27	RNA001_Ecoli_TEX_replicate1	332.320649745457	22.0392194007749	0.783795
b1475	CDS	27	RNA001_Ecoli_TEX_replicate1	282.698109285728	17.4578383599839	0.620864
b1851	CDS	27	RNA001_Ecoli_TEX_replicate1	137.992892660731	7.0971365932073	0.2524
b1863	CDS	27	RNA001_Ecoli_TEX_replicate1	479.664354335094	40.7563505830507	1.449444
b1908	CDS	27	RNA001_Ecoli_TEX_replicate1	375.79718587757	26.6483830735332	0.947713
b2201	CDS	27	RNA001_Ecoli_TEX_replicate1	401.131827622125	29.6409822422187	1.054141
b2205	CDS	27	RNA001_Ecoli_TEX_replicate1	359.575724616667	24.8558909385421	0.883966
b2260	CDS	27	RNA001_Ecoli_TEX_replicate1	184.431829231427	10.0232616262114	0.356464
b2276	CDS	27	RNA001_Ecoli_TEX_replicate1	171.520335352494	9.17692662134917	0.326365
b2514	CDS	27	RNA001_Ecoli_TEX_replicate1	196.157871749281	10.8153437644778	0.384633
b2569	CDS	27	RNA001_Ecoli_TEX_replicate1	138.913356647351	7.15208216683213	0.254354
b2687	CDS	27	RNA001_Ecoli_TEX_replicate1	485.252676909872	41.6756667616158	1.482138
b3157	CDS	27	RNA001_Ecoli_TEX_replicate1	476.918184367526	40.3117358494174	1.433632
b3166	CDS	27	RNA001_Ecoli_TEX_replicate1	264.730009119263	15.9506868468918	0.567264
b3229	CDS	27	RNA001_Ecoli_TEX_replicate1	391.7008285401	28.4980137752951	1.013493
b3616	CDS	27	RNA001_Ecoli_TEX_replicate1	243.80988156935	14.2857311322033	0.508053
b3891	CDS	27	RNA001_Ecoli_TEX_replicate1	269.004444142717	16.3025402332203	0.579778
b4035	CDS	27	RNA001_Ecoli_TEX_replicate1	224.130160187071	12.8010708528751	0.455253
b0121	CDS	26	RNA001_Ecoli_TEX_replicate1	277.886123677324	17.3016934583909	0.615311
b0194	CDS	26	RNA001_Ecoli_TEX_replicate1	140.075310305333	7.26694680995726	0.258439
b0356	CDS	26	RNA001_Ecoli_TEX_replicate1	216.996738597441	12.4129591439851	0.44145
b0418	CDS	26	RNA001_Ecoli_TEX_replicate1	464.574098657456	39.6845533971272	1.411327
b0492	CDS	26	RNA001_Ecoli_TEX_replicate1	281.790846726654	17.6448675435161	0.627516
b0657	CDS	26	RNA001_Ecoli_TEX_replicate1	156.469039729884	8.28172603865571	0.294528
b0932	CDS	26	RNA001_Ecoli_TEX_replicate1	92.1322293662183	4.5176237256992	0.160663
b1246	CDS	26	RNA001_Ecoli_TEX_replicate1	237.561088948235	13.9727027013445	0.49692
b1636	CDS	26	RNA001_Ecoli_TEX_replicate1	278.852124107256	17.386229419914	0.618318
b1763	CDS	26	RNA001_Ecoli_TEX_replicate1	122.717686437819	6.23548181298318	0.221756
b1829	CDS	26	RNA001_Ecoli_TEX_replicate1	273.154804885996	16.8910519997266	0.600707
b2064	CDS	26	RNA001_Ecoli_TEX_replicate1	129.870147385085	6.65532722183741	0.236688
b2113	CDS	26	RNA001_Ecoli_TEX_replicate1	216.996738597441	12.4129591439851	0.44145
b2206	CDS	26	RNA001_Ecoli_TEX_replicate1	96.8018435657933	4.77208085106268	0.169713
b2346	CDS	26	RNA001_Ecoli_TEX_replicate1	318.740904774255	21.0971242368127	0.75029
b2797	CDS	26	RNA001_Ecoli_TEX_replicate1	176.041977399094	9.54843011075779	0.339577
b3035	CDS	26	RNA001_Ecoli_TEX_replicate1	162.491143217125	8.66489031154806	0.308155
b3066	CDS	26	RNA001_Ecoli_TEX_replicate1	137.907955933847	7.13579202127487	0.253775
b3131	CDS	26	RNA001_Ecoli_TEX_replicate1	297.465244875849	19.0627586854057	0.677941
b3825	CDS	26	RNA001_Ecoli_TEX_replicate1	235.469063703094	13.8100192287545	0.491134
b4691	ncRNA	26	RNA001_Ecoli_TEX_replicate1	1504.05864440351	1859.45738788142	66.129735
b4147	CDS	26	RNA001_Ecoli_TEX_replicate1	425.175588523961	33.6755358480354	1.197624
b4153	CDS	26	RNA001_Ecoli_TEX_replicate1	327.860194965344	22.010607966654	0.782777
b4178	CDS	26	RNA001_Ecoli_TEX_replicate1	566.23384259897	60.6542321808364	2.157085
b0082	CDS	25	RNA001_Ecoli_TEX_replicate1	245.901846546802	14.8331826142552	0.527522
b0094	CDS	25	RNA001_Ecoli_TEX_replicate1	183.354704913265	10.1328355074675	0.36036
b0145	CDS	25	RNA001_Ecoli_TEX_replicate1	508.557445275913	49.8279726653623	1.772064
b0428	CDS	25	RNA001_Ecoli_TEX_replicate1	259.992851236562	16.013357830054	0.569493
b0636	CDS	25	RNA001_Ecoli_TEX_replicate1	495.489588009723	47.0851484819478	1.674519
b1078	CDS	25	RNA001_Ecoli_TEX_replicate1	295.899792328057	19.2580907487141	0.684888
b1479	CDS	25	RNA001_Ecoli_TEX_replicate1	136.354530112281	7.08878616648109	0.252103
b1667	CDS	25	RNA001_Ecoli_TEX_replicate1	758.667664264067	180.761862623309	6.42852
b2007	CDS	25	RNA001_Ecoli_TEX_replicate1	703.324126445412	128.217277519044	4.559876
b2202	CDS	25	RNA001_Ecoli_TEX_replicate1	384.374813289934	29.0780803656222	1.034122
b2242	CDS	25	RNA001_Ecoli_TEX_replicate1	183.791610484941	10.1629330386778	0.361431
b2286	CDS	25	RNA001_Ecoli_TEX_replicate1	129.270188603654	6.66097493125544	0.236888
b2516	CDS	25	RNA001_Ecoli_TEX_replicate1	228.424123988688	13.4352910589851	0.477808
b2630	CDS	25	RNA001_Ecoli_TEX_replicate1	215.651106803859	12.4569931663406	0.443016
b2903	CDS	25	RNA001_Ecoli_TEX_replicate1	80.5407718762759	3.91179968333256	0.139118
b3964	CDS	25	RNA001_Ecoli_TEX_replicate1	644.55052256418	93.3133550519052	3.318575
b4036	CDS	25	RNA001_Ecoli_TEX_replicate1	172.681819104881	9.40839813846437	0.334597
b4232	CDS	25	RNA001_Ecoli_TEX_replicate1	231.857352305151	13.7043556329301	0.487377
b4391	CDS	25	RNA001_Ecoli_TEX_replicate1	138.808420876149	7.2387604859412	0.257437
b0182	CDS	24	RNA001_Ecoli_TEX_replicate1	193.499906007421	10.9610454664094	0.389815
b0401	CDS	24	RNA001_Ecoli_TEX_replicate1	168.413868155056	9.20932698532901	0.327517
b0559	CDS	24	RNA001_Ecoli_TEX_replicate1	1078.33928202194	1009.00879319087	35.884085
b0723	CDS	24	RNA001_Ecoli_TEX_replicate1	125.785895864394	6.49570196064736	0.231011
b0929	CDS	24	RNA001_Ecoli_TEX_replicate1	204.170856706359	11.7449104580477	0.417692
b1123	CDS	24	RNA001_Ecoli_TEX_replicate1	212.368921698393	12.3638392400277	0.439703
b4493	CDS	24	RNA001_Ecoli_TEX_replicate1	222.137892096519	13.1211449724395	0.466636
b1857	CDS	24	RNA001_Ecoli_TEX_replicate1	238.345377785965	14.4274961556399	0.513094
b2042	CDS	24	RNA001_Ecoli_TEX_replicate1	248.754638405956	15.3012109849411	0.544167
b2114	CDS	24	RNA001_Ecoli_TEX_replicate1	109.266056122242	5.52353131967603	0.196437
b2204	CDS	24	RNA001_Ecoli_TEX_replicate1	257.40196071439	16.0488271568437	0.570755
b2240	CDS	24	RNA001_Ecoli_TEX_replicate1	163.577240129985	8.8854642689829	0.315999
b2480	CDS	24	RNA001_Ecoli_TEX_replicate1	472.633812971317	44.588144227611	1.585716
b2924	CDS	24	RNA001_Ecoli_TEX_replicate1	258.299874530836	16.1276266355189	0.573557
b2993	CDS	24	RNA001_Ecoli_TEX_replicate1	449.671846349229	40.2203260175593	1.430381
b3019	CDS	24	RNA001_Ecoli_TEX_replicate1	98.3781630188304	4.90491780701943	0.174437
b3358	CDS	24	RNA001_Ecoli_TEX_replicate1	105.679301663425	5.31785206384352	0.189122
b3400	CDS	24	RNA001_Ecoli_TEX_replicate1	553.959830664636	64.8288149625134	2.305548
b3641	CDS	24	RNA001_Ecoli_TEX_replicate1	372.714584054562	28.3976365253661	1.009923
b3673	CDS	24	RNA001_Ecoli_TEX_replicate1	187.616462919357	10.5390159083444	0.374806
b3730	CDS	24	RNA001_Ecoli_TEX_replicate1	162.14444678578	8.79034779152724	0.312617
b3805	CDS	24	RNA001_Ecoli_TEX_replicate1	236.06577268493	14.239855309685	0.506421
